step,env_id,left_force_n,right_force_n,contact_force_balance,left_friction_force_n,right_friction_force_n,left_joint_torque_nm,right_joint_torque_nm,left_joint_position,right_joint_position,left_joint_target,right_joint_target,object_lift_m,object_gripper_slip_m,object_relative_x_m,object_relative_y_m,object_relative_z_m,alignment_error_m,reference_step,retention_latched,base_tilt_rad,support_count,terminated,truncated
170,0,0.49757739901542664,0.24657772481441498,0.4955565333366394,0.0,0.0,-0.5776499509811401,0.18774622678756714,0.010949166491627693,-0.02704320102930069,0.004050485324114561,-0.025029528886079788,0.023497402667999268,0.006725219544023275,-0.019665300846099854,-0.007693991996347904,-0.018993735313415527,0.0069213672541081905,168,1,0.05290813744068146,4,0,0
172,0,0.4839940071105957,0.2721545100212097,0.5623096823692322,0.0,0.0,-0.5873960852622986,0.17705464363098145,0.01099653821438551,-0.026992473751306534,0.004050485324114561,-0.025029528886079788,0.022105515003204346,0.006346616894006729,-0.019734710454940796,-0.007258599624037743,-0.019098639488220215,0.0065407115034759045,170,1,0.051546890288591385,4,0,0
174,0,0.4771028161048889,0.2781526446342468,0.583003580570221,0.0,0.0,-0.5877532362937927,0.1849997192621231,0.011121127754449844,-0.0268730316311121,0.004050485324114561,-0.025029528886079788,0.021529972553253174,0.006092992145568132,-0.0197983980178833,-0.006950857117772102,-0.019190073013305664,0.00614348566159606,172,1,0.051851265132427216,4,0,0
176,0,0.46956866979599,0.28685012459754944,0.6108800172805786,0.0,0.0,-0.571743369102478,0.19653214514255524,0.011115020141005516,-0.026878468692302704,0.004050485324114561,-0.025029528886079788,0.02025747299194336,0.006347629241645336,-0.019677579402923584,-0.0072426563128829,-0.019210457801818848,0.006177372764796019,174,1,0.05175857990980148,4,0,0
178,0,0.4731932282447815,0.28268304467201233,0.5973945260047913,0.0,0.0,-0.571853518486023,0.19871442019939423,0.011108919978141785,-0.0268841739743948,0.004050485324114561,-0.025029528886079788,0.018817543983459473,0.006859967485070229,-0.019481420516967773,-0.007823127321898937,-0.019182980060577393,0.006582772824913263,176,1,0.05153651162981987,4,0,0
180,0,0.471987783908844,0.284589558839798,0.6029595732688904,0.0,0.0,-0.5717025995254517,0.19667856395244598,0.011080638505518436,-0.026911649852991104,0.004050485324114561,-0.025029528886079788,0.017194807529449463,0.007506233174353838,-0.01925167441368103,-0.008539539761841297,-0.019108712673187256,0.007159593980759382,178,1,0.051056914031505585,4,0,0
182,0,0.4772535264492035,0.2766945958137512,0.5797643661499023,0.0,0.0,-0.5854135751724243,0.181655615568161,0.011243518441915512,-0.02675025351345539,0.004050485324114561,-0.025029528886079788,0.01566922664642334,0.008219094015657902,-0.01901361346244812,-0.009314442053437233,-0.018982112407684326,0.00785736832767725,180,1,0.051046352833509445,4,0,0
184,0,0.4966511130332947,0.2557774484157562,0.5150042772293091,0.0,0.0,-0.5810536742210388,0.19153977930545807,0.01135339681059122,-0.026641400530934334,0.004050485324114561,-0.025029528886079788,0.014959156513214111,0.008870171383023262,-0.01882171630859375,-0.010012239217758179,-0.018813371658325195,0.008584716357290745,182,1,0.05163295567035675,4,0,0
186,0,0.48890024423599243,0.2681655287742615,0.5485076308250427,0.0,0.0,-0.6026099324226379,0.16009998321533203,0.011430688202381134,-0.026562858372926712,0.004050485324114561,-0.025029528886079788,0.015340805053710938,0.009296922013163567,-0.018708765506744385,-0.010464197024703026,-0.018681824207305908,0.0091002332046628,184,1,0.05190107598900795,4,0,0
188,0,0.4955623149871826,0.25997957587242126,0.5246152877807617,0.0,0.0,-0.589007556438446,0.17255891859531403,0.011464858427643776,-0.026530733332037926,0.004050485324114561,-0.025029528886079788,0.01572638750076294,0.009671458974480629,-0.018604904413223267,-0.010856902226805687,-0.0185621976852417,0.009472709149122238,186,1,0.051172371953725815,4,0,0
190,0,0.49256259202957153,0.2608048915863037,0.5294857621192932,0.0,0.0,-0.6095288991928101,0.1726824790239334,0.011678820475935936,-0.02632223628461361,0.004050485324114561,-0.025029528886079788,0.016354620456695557,0.0099643524736166,-0.01851782202720642,-0.01116117462515831,-0.018470287322998047,0.009835616685450077,188,1,0.050824034959077835,4,0,0
192,0,0.5067713856697083,0.26909929513931274,0.5310072898864746,0.0,0.0,-0.6227076053619385,0.17019788920879364,0.011695186607539654,-0.02630700170993805,0.004050485324114561,-0.024779528379440308,0.017921388149261475,0.010209282860159874,-0.01848769187927246,-0.011417612433433533,-0.01834285259246826,0.010081388987600803,190,1,0.051551736891269684,4,0,0
194,0,0.5144180059432983,0.2616981863975525,0.5087267160415649,0.0,0.0,-0.616123616695404,0.17688003182411194,0.011829906143248081,-0.026172231882810593,0.004050485324114561,-0.024779528379440308,0.019040048122406006,0.010445971973240376,-0.01844128966331482,-0.011662302538752556,-0.01823711395263672,0.01033913716673851,192,1,0.05129099637269974,4,0,0
196,0,0.5068926215171814,0.27026572823524475,0.5331814289093018,0.0,0.0,-0.6369221210479736,0.15694735944271088,0.011847232468426228,-0.02615138329565525,0.004050485324114561,-0.024779528379440308,0.02072232961654663,0.01064369734376669,-0.01842781901359558,-0.011867079883813858,-0.01811802387237549,0.01054686401039362,194,1,0.0518173947930336,4,0,0
198,0,0.5175374150276184,0.258050799369812,0.4986128509044647,0.0,0.0,-0.6427874565124512,0.14868879318237305,0.011906945146620274,-0.026094231754541397,0.004050485324114561,-0.024779528379440308,0.022241532802581787,0.010876886546611786,-0.018405050039291382,-0.012106403708457947,-0.017981410026550293,0.010754505172371864,196,1,0.052147142589092255,4,0,0
200,0,0.52511066198349,0.24954161047935486,0.47521719336509705,0.0,0.0,-0.6299557685852051,0.16765820980072021,0.011992771178483963,-0.026008207350969315,0.004050485324114561,-0.024779528379440308,0.02315199375152588,0.011141461320221424,-0.018352001905441284,-0.012374723330140114,-0.017855703830718994,0.011003796942532063,198,1,0.0513913631439209,4,0,0
202,0,0.5198990702629089,0.25620195269584656,0.49279171228408813,0.0,0.0,-0.6281899809837341,0.16454751789569855,0.012029768899083138,-0.025972995907068253,0.004050485324114561,-0.024779528379440308,0.024510443210601807,0.011362527497112751,-0.018324971199035645,-0.012598048895597458,-0.017724037170410156,0.011256713420152664,200,1,0.05161832645535469,4,0,0
204,0,0.5216469168663025,0.2547822892665863,0.4884190559387207,0.0,0.0,-0.6331261396408081,0.16139790415763855,0.012009034864604473,-0.025992438197135925,0.004050485324114561,-0.024779528379440308,0.026045620441436768,0.011593079194426537,-0.018312841653823853,-0.012829363346099854,-0.01757228374481201,0.011466292664408684,202,1,0.05170508101582527,4,0,0
206,0,0.5321816205978394,0.2451145052909851,0.4605843126773834,0.0,0.0,-0.6332908272743225,0.1594008356332779,0.01216339785605669,-0.02584691345691681,0.004050485324114561,-0.024779528379440308,0.027186274528503418,0.01180380117148161,-0.018282175064086914,-0.01303904689848423,-0.017452538013458252,0.011697037145495415,204,1,0.051081810146570206,4,0,0
208,0,0.5273672938346863,0.24783878028392792,0.46995478868484497,0.0,0.0,-0.6409935355186462,0.15658879280090332,0.012147875502705574,-0.02586897648870945,0.004050485324114561,-0.024779528379440308,0.028640806674957275,0.012018359266221523,-0.018262773752212524,-0.013251177966594696,-0.017318427562713623,0.011902608908712864,206,1,0.05080217123031616,4,0,0
210,0,0.5269067883491516,0.24883775413036346,0.4722614288330078,0.0,0.0,-0.6513146162033081,0.14856386184692383,0.012231400236487389,-0.02578451670706272,0.004050485324114561,-0.024779528379440308,0.03048473596572876,0.012182862497866154,-0.018270522356033325,-0.013412117958068848,-0.017182588577270508,0.012107543647289276,208,1,0.05120418593287468,4,0,0
212,0,0.5271430611610413,0.24789264798164368,0.47025686502456665,0.0,0.0,-0.6448675990104675,0.15348505973815918,0.012182132340967655,-0.025834616273641586,0.004050485324114561,-0.024779528379440308,0.032807350158691406,0.012361939065158367,-0.018297970294952393,-0.013585072010755539,-0.01701587438583374,0.012265032157301903,210,1,0.05194752663373947,4,0,0
214,0,0.5454164743423462,0.23219439387321472,0.4257194399833679,0.0,0.0,-0.6724603772163391,0.12161149829626083,0.01228033471852541,-0.025736883282661438,0.004050485324114561,-0.024529527872800827,0.033779025077819824,0.012614025734364986,-0.01826837658882141,-0.013828758150339127,-0.016853809356689453,0.01249478105455637,212,1,0.05058180168271065,4,0,0
216,0,0.5556014180183411,0.24233640730381012,0.4361695349216461,0.0,0.0,-0.6691513061523438,0.14919856190681458,0.012489941902458668,-0.025525717064738274,0.004050485324114561,-0.024529527872800827,0.035005033016204834,0.012811501510441303,-0.018263250589370728,-0.01401691883802414,-0.01670163869857788,0.01271290984004736,214,1,0.05015219375491142,4,0,0
218,0,0.5438590049743652,0.25411278009414673,0.46724018454551697,0.0,0.0,-0.6791896224021912,0.1434595286846161,0.012512437999248505,-0.0255007091909647,0.004050485324114561,-0.024529527872800827,0.03697878122329712,0.013012699782848358,-0.01828444004058838,-0.014205068349838257,-0.016518056392669678,0.012916876003146172,216,1,0.050874900072813034,4,0,0
220,0,0.5473838448524475,0.2515970468521118,0.45963549613952637,0.0,0.0,-0.6616137623786926,0.15526002645492554,0.012465288862586021,-0.025549260899424553,0.004050485324114561,-0.024529527872800827,0.03901112079620361,0.013203692622482777,-0.018305808305740356,-0.014381568878889084,-0.01634305715560913,0.013100639916956425,218,1,0.051043540239334106,4,0,0
222,0,0.555492103099823,0.2434961199760437,0.4383430778980255,0.0,0.0,-0.6561340689659119,0.15669579803943634,0.01248795073479414,-0.025528566911816597,0.004050485324114561,-0.024529527872800827,0.04062783718109131,0.013412177562713623,-0.01831495761871338,-0.014572873711585999,-0.016160905361175537,0.013293996453285217,220,1,0.05045554041862488,4,0,0
224,0,0.5544136762619019,0.24657024443149567,0.44474056363105774,0.0,0.0,-0.6920588612556458,0.11877226829528809,0.012697449885308743,-0.025331372395157814,0.004050485324114561,-0.024529527872800827,0.042604684829711914,0.013584974221885204,-0.018346190452575684,-0.014727547764778137,-0.015988171100616455,0.013512054458260536,222,1,0.05098231881856918,4,0,0
226,0,0.5465438961982727,0.25402355194091797,0.46478161215782166,0.0,0.0,-0.6886005997657776,0.13167688250541687,0.012617573142051697,-0.02540803886950016,0.004050485324114561,-0.024529527872800827,0.04531830549240112,0.01375588309019804,-0.018407970666885376,-0.014873869717121124,-0.015779614448547363,0.013662934303283691,224,1,0.05210481211543083,4,0,0
228,0,0.5637415051460266,0.23625676333904266,0.4190870523452759,0.0,0.0,-0.6880934238433838,0.1249045878648758,0.01263447292149067,-0.025393955409526825,0.004050485324114561,-0.024279527366161346,0.04688239097595215,0.013980750925838947,-0.018415629863739014,-0.015073541551828384,-0.015582144260406494,0.013863513246178627,226,1,0.05132966861128807,4,0,0
230,0,0.5666676163673401,0.25506019592285156,0.4501054883003235,0.0,0.0,-0.6879836916923523,0.14684462547302246,0.01278036180883646,-0.025247327983379364,0.004050485324114561,-0.024279527366161346,0.0477977991104126,0.0142073268070817,-0.018404126167297363,-0.015275273472070694,-0.015399813652038574,0.014089535921812057,228,1,0.05068497359752655,4,0,0
232,0,0.5622192621231079,0.2537737786769867,0.4513786733150482,0.0,0.0,-0.6927431225776672,0.1515633463859558,0.012905692681670189,-0.025122445076704025,0.004050485324114561,-0.024279527366161346,0.04891151189804077,0.014369365759193897,-0.018416613340377808,-0.015414297580718994,-0.015243291854858398,0.014289241284132004,230,1,0.05085846781730652,4,0,0
234,0,0.5733659863471985,0.24725572764873505,0.4312354326248169,0.0,0.0,-0.7043711543083191,0.1296761929988861,0.012957381084561348,-0.025070613250136375,0.004050485324114561,-0.024279527366161346,0.050353050231933594,0.014525357633829117,-0.018440961837768555,-0.01554461196064949,-0.015079200267791748,0.014445943757891655,232,1,0.05140029639005661,4,0,0
236,0,0.5720030665397644,0.24477794766426086,0.42793118953704834,0.0,0.0,-0.7142606377601624,0.12889328598976135,0.012972773052752018,-0.025054896250367165,0.004050485324114561,-0.024279527366161346,0.05207061767578125,0.014673413708806038,-0.01847994327545166,-0.01566409319639206,-0.014908015727996826,0.014601967297494411,234,1,0.052061110734939575,4,0,0
238,0,0.5687421560287476,0.2515980005264282,0.4423762261867523,0.0,0.0,-0.7153463363647461,0.12400303781032562,0.01296160276979208,-0.025065474212169647,0.004050485324114561,-0.024279527366161346,0.053711771965026855,0.014815662056207657,-0.018516600131988525,-0.01577688381075859,-0.014740943908691406,0.014742592349648476,236,1,0.05222591012716293,4,0,0
240,0,0.574501633644104,0.24222096800804138,0.4216192960739136,0.0,0.0,-0.7116414904594421,0.13044726848602295,0.013007293455302715,-0.025020327419042587,0.004050485324114561,-0.024279527366161346,0.055123329162597656,0.01497366838157177,-0.01855337619781494,-0.015901383012533188,-0.014559805393218994,0.014892715960741043,238,1,0.0521840862929821,4,0,0
242,0,0.5735273361206055,0.24583734571933746,0.42864102125167847,0.0,0.0,-0.6945513486862183,0.1421753466129303,0.01300621684640646,-0.025021662935614586,0.004050485324114561,-0.024279527366161346,0.055951595306396484,0.015113551169633865,-0.018581271171569824,-0.016011469066143036,-0.01440507173538208,0.015056348405778408,240,1,0.05110550299286842,4,0,0
244,0,0.578274667263031,0.24100296199321747,0.4167620837688446,0.0,0.0,-0.7191771268844604,0.11414574086666107,0.013044832274317741,-0.024983366951346397,0.004050485324114561,-0.024279527366161346,0.05595129728317261,0.015221481211483479,-0.018616944551467896,-0.01609121635556221,-0.014266729354858398,0.015165702439844608,242,1,0.04937225580215454,4,0,0
246,0,0.5912771821022034,0.2266799807548523,0.3833734691143036,0.0,0.0,-0.7045643925666809,0.1315302550792694,0.013174830004572868,-0.02485286071896553,0.004050485324114561,-0.024029526859521866,0.05627661943435669,0.015385128557682037,-0.01866072416305542,-0.016213975846767426,-0.014072299003601074,0.015289385803043842,244,1,0.04866785928606987,4,0,0
248,0,0.6084038615226746,0.23449672758579254,0.38542938232421875,0.0,0.0,-0.7514041066169739,0.09925570338964462,0.013529622927308083,-0.024508023634552956,0.004050485324114561,-0.023779526352882385,0.05779314041137695,0.015574936755001545,-0.018712639808654785,-0.016352534294128418,-0.013840794563293457,0.015467648394405842,246,1,0.050961773842573166,4,0,0
250,0,0.5892752408981323,0.2743411064147949,0.4655568301677704,0.0,0.0,-0.7154415845870972,0.16347041726112366,0.013436988927423954,-0.02460014820098877,0.004050485324114561,-0.023779526352882385,0.060764193534851074,0.015760894864797592,-0.01879286766052246,-0.016477707773447037,-0.01358574628829956,0.01569107361137867,248,1,0.05390777811408043,4,0,0
252,0,0.6087769865989685,0.2562132179737091,0.4208654761314392,0.0,0.0,-0.7446405291557312,0.1284325122833252,0.013332515954971313,-0.024704348295927048,0.004050485324114561,-0.023779526352882385,0.06139087677001953,0.015854278579354286,-0.018837422132492065,-0.016537513583898544,-0.013451576232910156,0.015797864645719528,250,1,0.05176646634936333,4,0,0
254,0,0.6128436326980591,0.24929679930210114,0.4067869484424591,0.0,0.0,-0.768528938293457,0.10725747793912888,0.013586170971393585,-0.024450935423374176,0.004050485324114561,-0.023779526352882385,0.06215387582778931,0.016075968742370605,-0.018860548734664917,-0.01670163869857788,-0.013215184211730957,0.01595987007021904,252,1,0.051091913133859634,4,0,0
256,0,0.6215521693229675,0.24217146635055542,0.3896237313747406,0.0,0.0,-0.77358078956604,0.0991586297750473,0.013767060823738575,-0.024269798770546913,0.004050485324114561,-0.023779526352882385,0.06335538625717163,0.01625129207968712,-0.0188848078250885,-0.016827154904603958,-0.01301950216293335,0.016176646575331688,254,1,0.05101757496595383,4,0,0
258,0,0.6013191938400269,0.2608121335506439,0.4337332546710968,0.0,0.0,-0.7655645608901978,0.10990636795759201,0.013568727299571037,-0.02446850575506687,0.004050485324114561,-0.023779526352882385,0.06471657752990723,0.016383299604058266,-0.018926501274108887,-0.01691313087940216,-0.012849628925323486,0.016316602006554604,256,1,0.050413161516189575,4,0,0
260,0,0.6123660206794739,0.25137054920196533,0.4104906916618347,0.0,0.0,-0.7583558559417725,0.11503053456544876,0.013622655533254147,-0.024414194747805595,0.004050485324114561,-0.023779526352882385,0.06566053628921509,0.016501713544130325,-0.018981128931045532,-0.016981784254312515,-0.01267552375793457,0.016447843983769417,258,1,0.049674104899168015,4,0,0
262,0,0.5999889373779297,0.26471441984176636,0.44119882583618164,0.0,0.0,-0.7524012923240662,0.12110993266105652,0.013606787659227848,-0.024430079385638237,0.004050485324114561,-0.023779526352882385,0.06760358810424805,0.01658646948635578,-0.01909974217414856,-0.016999587416648865,-0.012466371059417725,0.016538556665182114,260,1,0.05070933327078819,4,0,0
264,0,0.600748598575592,0.263213574886322,0.4381426274776459,0.0,0.0,-0.754258930683136,0.12076244503259659,0.013555740937590599,-0.024480996653437614,0.004050485324114561,-0.023779526352882385,0.06888854503631592,0.01665351539850235,-0.01918971538543701,-0.01701432093977928,-0.012309134006500244,0.016622621566057205,260,1,0.050611574202775955,4,0,0
266,0,0.6163848042488098,0.2674451768398285,0.43389320373535156,0.0,0.0,-0.7608200907707214,0.13706310093402863,0.013692962005734444,-0.024343205615878105,0.004050485324114561,-0.023529525846242905,0.069308340549469,0.01668948121368885,-0.0192263126373291,-0.017025716602802277,-0.012235522270202637,0.016673842445015907,260,1,0.05046674981713295,4,0,0
268,0,0.6269648671150208,0.25757384300231934,0.41082659363746643,0.0,0.0,-0.7830916047096252,0.11256396770477295,0.013826414942741394,-0.024209698662161827,0.004050485324114561,-0.023529525846242905,0.06992584466934204,0.016686711460351944,-0.019262760877609253,-0.01700909435749054,-0.01220083236694336,0.016687942668795586,260,1,0.051221590489149094,4,0,0
270,0,0.6049042344093323,0.27996501326560974,0.46282535791397095,0.0,0.0,-0.7434769868850708,0.15516075491905212,0.013713144697248936,-0.024322764948010445,0.004050485324114561,-0.023529525846242905,0.07048910856246948,0.016701292246580124,-0.01927599310874939,-0.017014596611261368,-0.012173891067504883,0.01669495366513729,260,1,0.05135440081357956,4,0,0
272,0,0.6300661563873291,0.2542257606983185,0.4034905731678009,0.0,0.0,-0.7982291579246521,0.09657443314790726,0.013751473277807236,-0.024284861981868744,0.004050485324114561,-0.023529525846242905,0.06912881135940552,0.016661548987030983,-0.019268810749053955,-0.016988836228847504,-0.012220442295074463,0.01667661778628826,260,1,0.04884784296154976,4,0,0
274,0,0.6293777227401733,0.2566502094268799,0.4077840745449066,0.0,0.0,-0.7996779680252075,0.09525166451931,0.014049334451556206,-0.02398664318025112,0.004050485324114561,-0.023529525846242905,0.07016456127166748,0.016751622781157494,-0.019293636083602905,-0.017042052000761032,-0.012101709842681885,0.01669725961983204,260,1,0.05166655033826828,4,0,0
276,0,0.6217353940010071,0.2650412917137146,0.42629274725914,0.0,0.0,-0.7734405398368835,0.12176688015460968,0.013789673335850239,-0.024246331304311752,0.004050485324114561,-0.023529525846242905,0.07011973857879639,0.016749871894717216,-0.01928803324699402,-0.017044879496097565,-0.012114346027374268,0.016771215945482254,260,1,0.0510086715221405,4,0,0
278,0,0.6330906748771667,0.2526785135269165,0.39911898970603943,0.0,0.0,-0.7906147837638855,0.10375848412513733,0.0138735705986619,-0.024162476882338524,0.004050485324114561,-0.023529525846242905,0.06926947832107544,0.016721852123737335,-0.01929226517677307,-0.0170220285654068,-0.012134790420532227,0.01672823168337345,260,1,0.04986679181456566,4,0,0
280,0,0.6251556873321533,0.25888583064079285,0.41411417722702026,0.0,0.0,-0.7849015593528748,0.1127535030245781,0.014053639024496078,-0.023982377722859383,0.004050485324114561,-0.023529525846242905,0.07016247510910034,0.01678118109703064,-0.019311726093292236,-0.01705601066350937,-0.012054681777954102,0.01675216667354107,260,1,0.05236157402396202,4,0,0
282,0,0.6166225671768188,0.26889804005622864,0.43608206510543823,0.0,0.0,-0.7667285799980164,0.13043802976608276,0.013764750212430954,-0.02427125722169876,0.004050485324114561,-0.023529525846242905,0.07038348913192749,0.01676161400973797,-0.019314467906951904,-0.01704288274049759,-0.012076973915100098,0.016773387789726257,260,1,0.05211498215794563,4,0,0
284,0,0.6386224031448364,0.24299338459968567,0.38049617409706116,0.0,0.0,-0.7676651477813721,0.13035902380943298,0.013789343647658825,-0.024246666580438614,0.004050485324114561,-0.023529525846242905,0.06880325078964233,0.01671670936048031,-0.019301295280456543,-0.01701599732041359,-0.012134552001953125,0.016737909987568855,260,1,0.04959198459982872,4,0,0
286,0,0.6408068537712097,0.24360476434230804,0.38015317916870117,0.0,0.0,-0.8199822306632996,0.07379645109176636,0.014139211736619473,-0.023896945640444756,0.004050485324114561,-0.023529525846242905,0.06852489709854126,0.016746899113059044,-0.019285529851913452,-0.017042815685272217,-0.012117087841033936,0.016717778518795967,260,1,0.05036187544465065,4,0,0
288,0,0.6123648881912231,0.27143099904060364,0.4432504177093506,0.0,0.0,-0.743162989616394,0.15501809120178223,0.013934189453721046,-0.024101857095956802,0.004050485324114561,-0.023529525846242905,0.07033836841583252,0.016771720722317696,-0.01929950714111328,-0.017055701464414597,-0.012080609798431396,0.016779670491814613,260,1,0.0531085766851902,4,0,0
290,0,0.6225135922431946,0.26181912422180176,0.4205837845802307,0.0,0.0,-0.7756345272064209,0.12062351405620575,0.01375233381986618,-0.024283891543745995,0.004050485324114561,-0.023529525846242905,0.07072681188583374,0.01674564927816391,-0.01929888129234314,-0.01703745499253273,-0.012107551097869873,0.016751468181610107,260,1,0.05268026515841484,4,0,0
292,0,0.6318680047988892,0.2534521818161011,0.4011157155036926,0.0,0.0,-0.7842591404914856,0.1107388287782669,0.013850362971425056,-0.02418562024831772,0.004050485324114561,-0.023529525846242905,0.07061225175857544,0.016730181872844696,-0.0192907452583313,-0.0170295350253582,-0.0121307373046875,0.016737043857574463,260,1,0.05171794816851616,4,0,0
294,0,0.6298788189888,0.25599098205566406,0.40641307830810547,0.0,0.0,-0.7577453851699829,0.1393873393535614,0.013725213706493378,-0.02431079000234604,0.004050485324114561,-0.023529525846242905,0.06956058740615845,0.01664632558822632,-0.01928386092185974,-0.016973011195659637,-0.012223660945892334,0.016695428639650345,260,1,0.04876621067523956,4,0,0
296,0,0.6473432779312134,0.23734630644321442,0.36664673686027527,0.0,0.0,-0.8061553239822388,0.08608897030353546,0.014038429595530033,-0.023997588083148003,0.004050485324114561,-0.023279525339603424,0.06915795803070068,0.016668103635311127,-0.01928052306175232,-0.01698828488588333,-0.012200355529785156,0.016633424907922745,260,1,0.0489952377974987,4,0,0
298,0,0.6322953701019287,0.2738893926143646,0.43316686153411865,0.0,0.0,-0.7810799479484558,0.13800053298473358,0.013941417448222637,-0.024093972519040108,0.004050485324114561,-0.023279525339603424,0.07011395692825317,0.016705412417650223,-0.019290119409561157,-0.017011985182762146,-0.01215583086013794,0.016688819974660873,260,1,0.050829432904720306,4,0,0
300,0,0.628339409828186,0.2767162322998047,0.44039294123649597,0.0,0.0,-0.766828715801239,0.15382608771324158,0.013886235654354095,-0.024149015545845032,0.004050485324114561,-0.023279525339603424,0.0703611969947815,0.016720836982131004,-0.019294291734695435,-0.0170215405523777,-0.01213681697845459,0.016721079126000404,260,1,0.05159306526184082,4,0,0
302,0,0.6410101652145386,0.2660413980484009,0.41503459215164185,0.0,0.0,-0.7833481431007385,0.13523805141448975,0.013924269005656242,-0.02411074936389923,0.004050485324114561,-0.023279525339603424,0.06944459676742554,0.01666555367410183,-0.019310414791107178,-0.016974877566099167,-0.012173950672149658,0.016676215454936028,260,1,0.050292953848838806,4,0,0
304,0,0.6452645659446716,0.26184603571891785,0.4057964086532593,0.0,0.0,-0.8068139553070068,0.10906781256198883,0.01404624804854393,-0.023988986387848854,0.004050485324114561,-0.023279525339603424,0.06883955001831055,0.016665278002619743,-0.019318699836730957,-0.016971204429864883,-0.012165486812591553,0.016647376120090485,260,1,0.049918998032808304,4,0,0
306,0,0.6325339078903198,0.27558740973472595,0.43568795919418335,0.0,0.0,-0.7851894497871399,0.1314699500799179,0.014111166819930077,-0.023924171924591064,0.004050485324114561,-0.023279525339603424,0.06970769166946411,0.01673087477684021,-0.019309967756271362,-0.017022211104631424,-0.012110531330108643,0.016703125089406967,260,1,0.052049774676561356,4,0,0
308,0,0.625849723815918,0.28047001361846924,0.44814273715019226,0.0,0.0,-0.7668264508247375,0.1531066745519638,0.013948721811175346,-0.0240866057574749,0.004050485324114561,-0.023279525339603424,0.0706053376197815,0.016753965988755226,-0.019310563802719116,-0.017037317156791687,-0.012083649635314941,0.01674625836312771,260,1,0.05325227230787277,4,0,0
310,0,0.6326669454574585,0.2727292478084564,0.43107870221138,0.0,0.0,-0.7954910397529602,0.12445420026779175,0.013937750831246376,-0.024097660556435585,0.004050485324114561,-0.023279525339603424,0.07016324996948242,0.016727223992347717,-0.019308358430862427,-0.017019961029291153,-0.012114942073822021,0.016734233126044273,260,1,0.05200463533401489,4,0,0
312,0,0.6429704427719116,0.26293930411338806,0.40894460678100586,0.0,0.0,-0.8126047253608704,0.10485351830720901,0.014033319428563118,-0.024002104997634888,0.004050485324114561,-0.023279525339603424,0.06974810361862183,0.016711562871932983,-0.01930946111679077,-0.01700800657272339,-0.01212853193283081,0.01670243591070175,260,1,0.05133926495909691,4,0,0
314,0,0.6397766470909119,0.26659736037254333,0.4167037904262543,0.0,0.0,-0.8043379783630371,0.1137356162071228,0.014050907455384731,-0.023984380066394806,0.004050485324114561,-0.023279525339603424,0.06999963521957397,0.016722604632377625,-0.019306927919387817,-0.017017003148794174,-0.012120306491851807,0.016710875555872917,260,1,0.05183560028672218,4,0,0
316,0,0.620643138885498,0.28596988320350647,0.4607637822628021,0.0,0.0,-0.7548694610595703,0.16598495841026306,0.013910461217164993,-0.024124734103679657,0.004050485324114561,-0.023279525339603424,0.07020866870880127,0.016696646809577942,-0.019314438104629517,-0.016995754092931747,-0.012139618396759033,0.01672789454460144,260,1,0.0517720952630043,4,0,0
318,0,0.6308909058570862,0.2726746201515198,0.4322056472301483,0.0,0.0,-0.7648338675498962,0.1574721336364746,0.013838589191436768,-0.024196680635213852,0.004050485324114561,-0.023279525339603424,0.06875795125961304,0.016630442813038826,-0.019316554069519043,-0.016947560012340546,-0.012203693389892578,0.01665571890771389,260,1,0.049169134348630905,4,0,0
320,0,0.63648521900177,0.2671184539794922,0.41967737674713135,0.0,0.0,-0.7988060712814331,0.12109589576721191,0.014021762646734715,-0.024013949558138847,0.004050485324114561,-0.023279525339603424,0.06744492053985596,0.016598282381892204,-0.01931825280189514,-0.01692371442914009,-0.01223379373550415,0.016608407720923424,260,1,0.047792769968509674,4,0,0
322,0,0.6464762091636658,0.2607988715171814,0.4034160375595093,0.0,0.0,-0.8128435611724854,0.10271108150482178,0.01425793394446373,-0.023777512833476067,0.004050485324114561,-0.023279525339603424,0.06845635175704956,0.01669626496732235,-0.01931142807006836,-0.016995951533317566,-0.012140870094299316,0.016632040962576866,260,1,0.05080880597233772,4,0,0
324,0,0.6251181364059448,0.28169742226600647,0.45063069462776184,0.0,0.0,-0.7420960068702698,0.1795131266117096,0.013825839385390282,-0.02420913241803646,0.004050485324114561,-0.023279525339603424,0.06966418027877808,0.01676100492477417,-0.019294708967208862,-0.017051026225090027,-0.012099087238311768,0.016742654144763947,260,1,0.05199847370386124,4,0,0
326,0,0.6405928134918213,0.2653215229511261,0.4141812324523926,0.0,0.0,-0.7969993352890015,0.12118504196405411,0.013868196867406368,-0.02416718751192093,0.004050485324114561,-0.023279525339603424,0.06834977865219116,0.016677455976605415,-0.019290655851364136,-0.01699160784482956,-0.012182772159576416,0.016723712906241417,260,1,0.04948143661022186,4,0,0
328,0,0.6466077566146851,0.25907421112060547,0.4006667137145996,0.0,0.0,-0.8035416007041931,0.11380428820848465,0.014148718677461147,-0.02388666570186615,0.004050485324114561,-0.023279525339603424,0.06875789165496826,0.016696013510227203,-0.019315451383590698,-0.016993913799524307,-0.012136399745941162,0.01667023077607155,260,1,0.05076022073626518,4,0,0
